Year,DOY,Temperature,RelativeHumidity,Precipitation
2011,337,9.5,70.5,0.76
2011,338,7.3,70.7,0
2011,339,7.4,62.1,0
2011,340,5.3,45.1,0
2011,341,5.8,51.5,0
2011,342,7,59,0
2011,343,8.5,56.7,0
2011,344,10.1,50.2,0
2011,345,10.3,54.1,0
2011,346,11.5,74.8,7.62
2011,347,9.9,90.7,12.7
2011,348,9.7,80.5,1.27
2011,349,8,76.3,0.25
2011,350,14.3,45.9,0
2011,351,16.2,42.6,0
2011,352,10.5,82.3,1.52
2011,353,10.9,76.4,0
2011,354,12.2,73.3,0
2011,355,9.9,73.7,0
2011,356,7.8,61.4,0
2011,357,8.9,35.7,0
2011,358,7,51.5,0
2011,359,8,51.2,0
2011,360,8.3,52.2,0
2011,361,8.2,57.5,0
2011,362,9,57.5,0
2011,363,10.8,55.2,0
2011,364,12.5,55.3,0
2011,365,13,58.1,0
2010,1,10.1,39.8,0
2010,2,11.6,44.4,0
2010,3,10.8,48.5,0
2010,4,12,43.4,0
2010,5,11.8,45.1,0
2010,6,11.2,49.2,0
2010,7,11.7,49,0
2010,8,11.5,47.8,0
2010,9,10.7,41.6,0
2010,10,10.9,44.5,0
2010,11,11.7,41.4,0
2010,12,13,36.8,0
2010,13,14.7,35.8,0.25
2010,14,14.4,47.7,0
2010,15,13.6,43.9,0
2010,16,13,44.6,0
2010,17,12.6,42.4,0
2010,18,12.5,57.7,1.02
2010,19,13.6,74.9,17.27
2010,20,12.9,59.3,0
2010,21,13.6,83,27.43
2010,22,11.4,72.8,1.52
2010,23,8.9,72.5,0.76
2010,24,7.6,68.9,0
2010,25,8.8,64.1,0
2010,26,11.7,57.9,0
2010,27,12.9,66.8,2.03
2010,28,13.7,74.6,0.51
2010,29,13.3,73.9,0
2010,30,12.6,63.9,0
2010,31,12.3,65,0
2010,32,12.2,64.2,0
2010,33,14.2,58.2,0
2010,34,15.1,59.5,0
2010,35,13.4,68.3,0
2010,36,13.9,62.1,0
2010,37,14.2,60.8,0.25
2010,38,12.4,65.6,2.54
2010,39,10.5,64.4,0
2010,40,10.9,60.6,0
2010,41,10.8,69.2,0.25
2010,42,10.1,77.9,0
2010,43,12.3,67.5,0
2010,44,13.1,61.9,0
2010,45,14.5,53.5,0
2010,46,14.8,46.4,0
2010,47,15.1,45.9,0
2010,48,15.4,45,0
2010,49,14.5,49.5,0
2010,50,16.3,40.1,0
2010,51,11.4,73.2,6.86
2010,52,12.6,76.5,3.56
2010,53,11.7,67.1,1.27
2010,54,9.2,46.3,0
2010,55,13.1,43.3,0
2010,56,14.9,44.9,0
2010,57,13.8,41.6,0
2010,58,15.2,42.2,1.52
2010,59,11.3,85.5,13.21
2010,60,12.9,73.8,0
2010,61,15,65.6,0
2010,62,14.9,60.5,0
2010,63,14.5,54,0
2010,64,12.8,50.6,0
2010,65,16.4,49.2,0
2010,66,12.2,76.9,8.38
2010,67,11.2,77.8,3.05
2010,68,11.3,65.2,1.52
2010,69,10.6,54.3,0
2010,70,11,49.7,0
2010,71,12.4,55.7,0
2010,72,14,55.4,0
2010,73,14.2,30.3,0
2010,74,15.5,43.1,0
2010,75,17.7,38.9,0
2010,76,19.2,41.8,0
2010,77,19,39.3,0
2010,78,18.9,34.4,0
2010,79,16.8,22.8,0
2010,80,16.3,36.8,0
2010,81,17.8,39.5,0
2010,82,16.1,64.6,2.54
2010,83,15.8,54,0
2010,84,16.6,43.5,0
2010,85,16.8,35.4,0
2010,86,16.1,27.8,0
2010,87,18.3,23.7,0
2010,88,18.2,38.4,0
2010,89,20.4,32.9,0
2010,90,21,25.3,0
2010,91,15.5,26.7,0
2010,92,14.4,38.2,0
2010,93,17.1,36.5,0
2010,94,19.3,36.3,0
2010,95,19.8,33.5,0
2010,96,18.3,29.4,0
2010,97,18,18,0
2010,98,19.1,28.6,0
2010,99,19.7,30.8,0
2010,100,21.7,23.9,0
2010,101,22.5,21.7,0
2010,102,20.3,27.5,0
2010,103,17.8,32.5,0
2010,104,18.5,35.5,0
2010,105,21.2,33.4,0
2010,106,21.6,32.8,0
2010,107,21.7,36.6,0
2010,108,24.6,27.5,0
2010,109,23.8,28.4,0
2010,110,24.3,35.4,0
2010,111,18.3,31.2,0
2010,112,14.4,39.4,0
2010,113,15.8,47.6,0
2010,114,19.6,39.8,0
2010,115,22.4,32.9,0
2010,116,23.5,30.2,0
2010,117,25.5,25.8,0
2010,118,25.7,21.4,0
2010,119,17.7,25.5,0
2010,120,16.2,27.1,0
2010,121,18.8,24.3,0
2010,122,20.4,23,0
2010,123,20.2,24.6,0
2010,124,22.3,29,0
2010,125,25.4,21.3,0
2010,126,25.3,21.7,0
2010,127,25.3,27.5,0
2010,128,27.1,23.6,0
2010,129,26.3,18.7,0
2010,130,21.2,22.7,0
2010,131,19.9,23.5,0
2010,132,19.5,28.7,0
2010,133,21.6,30.8,0
2010,134,24.1,25.9,0
2010,135,25.4,23.8,0
2010,136,26.4,23.7,0
2010,137,27,18.3,0
2010,138,25,24.7,0
2010,139,25.7,26.4,0
2010,140,27.3,25.5,0
2010,141,28.5,24.3,0
2010,142,27,16.8,0
2010,143,21.2,18.4,0
2010,144,19,26.5,0
2010,145,21.7,26.1,0
2010,146,24.6,26.3,0
2010,147,26.6,27.7,0
2010,148,27.6,26.6,0
2010,149,25.6,22.4,0
2010,150,26.1,26.6,0
2010,151,28.1,23.6,0
2010,152,28.5,15.1,0
2010,153,26.8,19.9,0
2010,154,28.7,23.4,0
2010,155,30,23.6,0
2010,156,32.3,24.7,0
2010,157,33.8,19.5,0
2010,158,33.2,21.7,0
2010,159,33.3,22,0
2010,160,33.2,24.3,0
2010,161,31.8,23.6,0
2010,162,28.1,28.1,0
2010,163,23.5,30.2,0.76
2010,164,25.5,36.2,0
2010,165,28.4,31,0
2010,166,30.6,24.8,0
2010,167,30.9,23.2,0
2010,168,30,24,0
2010,169,31,23.1,0
2010,170,30.9,17.2,0
2010,171,31.2,20.1,0
2010,172,30.2,22.5,0
2010,173,29.7,20.7,0
2010,174,30.9,24.1,0
2010,175,33.4,20,0
2010,176,35.6,19.6,0
2010,177,31.4,22.1,0
2010,178,31.2,25.1,0
2010,179,33.2,24,0
2010,180,34.2,24.9,0
2010,181,35.5,25.2,0
2010,182,36.2,26,0
2010,183,36.4,23.1,0
2010,184,33.7,21.9,0
2010,185,31.6,29.3,0
2010,186,32.3,18.3,0
2010,187,32.2,22.8,0
2010,188,33.3,18.5,0
2010,189,34.6,24.8,0
2010,190,36.4,28,0
2010,191,35.8,30.9,0
2010,192,34.9,31.7,0
2010,193,34.8,29.6,0
2010,194,36.2,24.4,0
2010,195,36.5,28.4,0
2010,196,37.6,28.6,0
2010,197,36.9,28.2,0
2010,198,35.6,35.5,0
2010,199,36.1,35.2,0
2010,200,37.4,26.9,0
2010,201,35.7,31.8,0
2010,202,34.9,33.5,0
2010,203,31,49.1,0
2010,204,29.5,54.4,0
2010,205,32.9,42.8,0
2010,206,35,34.8,0
2010,207,34.2,38.6,0
2010,208,33.5,37.2,0
2010,209,32.4,52.3,0
2010,210,30,66.1,0.25
2010,211,30.3,58.1,0
2010,212,26.2,78.3,6.6
2010,213,27,66.7,0.51
2010,214,30.5,52,0
2010,215,33.1,41.6,0
2010,216,34.3,35,0
2010,217,35.2,25.7,0
2010,218,34.8,30,0
2010,219,30.1,48.9,2.29
2010,220,31.5,41.8,0
2010,221,31.7,26.1,0
2010,222,34,29.4,0
2010,223,35.3,28.2,0
2010,224,35.3,24.8,0
2010,225,34,23.5,0
2010,226,34,31.7,0
2010,227,35.2,34,0
2010,228,33.9,39.7,0
2010,229,32.9,47.8,2.54
2010,230,31.1,55.8,0
2010,231,34.2,42.4,0
2010,232,34.5,38.1,0
2010,233,34.3,42.2,5.33
2010,234,31.3,58.9,2.29
2010,235,34.9,43.5,0
2010,236,35.1,37.1,0
2010,237,33.6,35.2,0
2010,238,31.5,41.2,0.25
2010,239,29.9,51.2,2.54
2010,240,29.3,54.3,13.46
2010,241,30.8,39.9,0
2010,242,29.5,32.2,0
2010,243,29.2,32,0
2010,244,30.7,38.5,0
2010,245,31.5,35.1,0
2010,246,33,29.2,0
2010,247,33.6,30.2,0
2010,248,33.3,33,0
2010,249,33.4,39.5,0
2010,250,32.5,28.6,0
2010,251,30.2,24.1,0
2010,252,25.5,26.7,0
2010,253,26.1,31.4,0.25
2010,254,26.4,33.9,0
2010,255,27.1,33,0
2010,256,29.2,30,0
2010,257,29.9,28.8,0
2010,258,30.5,34.5,0
2010,259,30.5,37.4,0
2010,260,30,33.7,0
2010,261,30.5,31.5,0
2010,262,32,31.9,0
2010,263,33.7,25.2,0
2010,264,32,41,0
2010,265,29.9,49.8,0.25
2010,266,27.1,36.6,0
2010,267,28.1,33.3,0
2010,268,29.9,34.5,0
2010,269,31.1,32.3,0
2010,270,31.5,30.1,0
2010,271,30.8,30.8,0
2010,272,29.7,35.9,0
2010,273,31.3,31.1,0
2010,274,32.3,29.6,0
2010,275,31,34.6,0
2010,276,28.6,40.3,0
2010,277,27.2,41,0.51
2010,278,22.3,71.9,25.15
2010,279,23.7,56,0
2010,280,21.8,45.3,0
2010,281,21.2,47.4,0
2010,282,21.8,45.7,0
2010,283,23.2,42.9,0
2010,284,23.7,42.1,0
2010,285,24.7,41.9,0
2010,286,26.3,41.5,0
2010,287,27.4,33.3,0
2010,288,26.5,37.7,0
2010,289,25.1,45.5,0
2010,290,25,48.8,0
2010,291,24.3,49,3.05
2010,292,23.6,52.1,0
2010,293,19.3,65.8,2.79
2010,294,17.6,68.3,3.3
2010,295,17.4,65.8,0
2010,296,17.9,64,0
2010,297,19.5,58.7,0
2010,298,19,64,0
2010,299,19.6,55.2,0
2010,300,18.7,37.3,0
2010,301,20.9,35.8,0
2010,302,22.3,42.3,0
2010,303,21.5,39.2,0
2010,304,18.5,45.2,0
2010,305,19,45.4,0
2010,306,20.5,37.8,0
2010,307,22.1,38.9,0
2010,308,23,31.7,0
2010,309,21.2,38.3,0
2010,310,19.8,43.4,0
2010,311,19.7,37.8,0
2010,312,19.3,37.7,0
2010,313,15.8,29,0
2010,314,12.5,40.7,0
2010,315,13.9,38.6,0
2010,316,13.4,37.7,3.05
2010,317,13.9,39.2,0
2010,318,13.9,39.1,0
2010,319,14.4,41.7,0
2010,320,15.4,45.5,0
2010,321,15.6,48.5,0
2010,322,15.8,44.4,0
2010,323,14.7,44.9,0
2010,324,16.1,45,0
2010,325,15.9,61.5,0.25
2010,326,12,48.1,0
2010,327,9.4,58.7,0
2010,328,11.1,56.8,0
2010,329,11.6,31.7,0
2010,330,8.5,32.7,0
2010,331,9.6,39.6,0
2010,332,8.9,42.9,0
2010,333,7.5,35.7,0
2010,334,6.9,45.4,0
2010,335,10.3,42.1,0
2010,336,12.5,42.7,0
2010,337,12.9,45.5,0
2010,338,13.1,44.8,0
2010,339,13.6,46.7,0
2010,340,15.1,41.3,0
2010,341,13.6,45.6,0
2010,342,13.4,48.1,0
2010,343,13.7,44.5,0
2010,344,14,44.4,0
2010,345,14,51.3,0
2010,346,15.3,51.5,0
2010,347,15.2,50.8,0
2010,348,14.7,44.8,0
2010,349,13.9,49.6,0
2010,350,12.7,80.8,3.05
2010,351,12.1,81.3,0
2010,352,14.9,67.9,0
2010,353,16.5,62,0
2010,354,15,63.5,0
2010,355,15.2,65,0.25
2010,356,15.6,73.7,12.45
2010,357,11.1,82.5,0.76
2010,358,10.9,77.8,0
2010,359,14.2,55,0
2010,360,13.3,55.2,0
2010,361,11.6,71.9,0
2010,362,10.1,68,0
2010,363,9.4,81.4,14.22
2010,364,7,54.5,1.27
2010,365,2.2,52.6,0
2009,1,10.8,65.9,0
2009,2,11.1,63.2,0
2009,3,11.4,62.7,0
2009,4,10.9,85.8,5.84
2009,5,9.2,60,0.25
2009,6,7.8,59.3,0
2009,7,8.6,65.2,0
2009,8,9.2,70.5,0
2009,9,11.4,58.8,0
2009,10,11.2,33.6,0
2009,11,10.1,47.9,0
2009,12,11.7,51.9,0
2009,13,12.6,51.4,0
2009,14,11.8,54.5,0
2009,15,13.1,51,0
2009,16,14,50.4,0
2009,17,14,49.5,0
2009,18,14.1,48.5,0
2009,19,15.4,42.2,0
2009,20,16.4,37.9,0
2009,21,18.1,35.5,0
2009,22,18.3,71.6,2.79
2009,23,18,73,0
2009,24,17.5,71.8,0
2009,25,14.4,68.8,0
2009,26,11.8,49.5,0
2009,27,9.9,42.6,0
2009,28,8.6,46.5,0
2009,29,12.1,41.2,0
2009,30,13.6,35,0
2009,31,12.9,40.6,0
2009,32,12.4,44.2,0
2009,33,13.6,34.6,0
2009,34,14.6,38.5,0
2009,35,15.7,36.3,0
2009,36,16.6,32.9,0
2009,37,15.7,44,0
2009,38,14.8,59.2,0.51
2009,39,11.1,79.2,15.24
2009,40,10.7,77.5,11.43
2009,41,8.6,59.1,0
2009,42,8.9,58.4,0
2009,43,10.5,55.9,0
2009,44,8.6,53,0
2009,45,8.8,56,0
2009,46,10.6,56.4,0
2009,47,12,55.1,0
2009,48,12.7,63.6,0.51
2009,49,11.1,53.1,0
2009,50,12.5,44,0
2009,51,13.6,40.7,0
2009,52,14.1,47.7,0
2009,53,16.7,45.6,0
2009,54,20.1,37.7,0
2009,55,19,46.2,0
2009,56,20,39.7,0
2009,57,16.8,40.9,0
2009,58,16.1,42.1,0
2009,59,18,40.7,0
2009,60,19.9,28.6,0
2009,61,19.7,34.7,0
2009,62,20.9,34.4,0
2009,63,20.3,33.4,0
2009,64,16.9,33.8,0
2009,65,17.2,28,0
2009,66,13.1,37,0
2009,67,13.5,44.3,0
2009,68,17.4,48,0.51
2009,69,15.3,48.8,0
2009,70,17.1,41.1,0
2009,71,17.5,35,0
2009,72,16.4,44,0
2009,73,16.6,42.3,0
2009,74,17.2,32.3,0
2009,75,17.7,32.9,0
2009,76,18.8,36.6,0
2009,77,20.2,34.8,0
2009,78,20.8,32.2,0
2009,79,21.3,32.2,0
2009,80,23.2,24.7,0
2009,81,21.1,23.4,0
2009,82,14.8,22.5,0
2009,83,16.1,30.5,0
2009,84,17.1,26.2,0
2009,85,17.9,23,0
2009,86,14.6,17.7,0
2009,87,15.4,29.6,0
2009,88,18.6,23.9,0
2009,89,17.8,20.5,0
2009,90,16,22.9,0
2009,91,18.1,21,0
2009,92,20.6,28.6,0
2009,93,19.2,35.5,0
2009,94,15.9,21.2,0
2009,95,16.9,26.6,0
2009,96,20.4,27.3,0
2009,97,23.9,17.8,0
2009,98,20.7,21.8,0
2009,99,17.5,35.1,0
2009,100,18.9,32.7,0
2009,101,12.7,78.2,7.87
2009,102,17.4,56.6,0
2009,103,20.5,44.7,0
2009,104,22.8,32,0
2009,105,15.8,31.7,0
2009,106,12.5,37.7,0
2009,107,16.5,33.6,0
2009,108,20.2,27.7,0
2009,109,24,31.8,0
2009,110,25.1,29.2,0
2009,111,26.4,26.5,0
2009,112,27.3,18,0
2009,113,25.8,19.7,0
2009,114,24.6,21.8,0
2009,115,22.5,21.6,0
2009,116,19.4,22.5,0
2009,117,20.7,25.8,0
2009,118,22.5,24.2,0
2009,119,22.7,25.4,0
2009,120,23.2,30.4,0
2009,121,25,24.3,0
2009,122,26.7,24.9,0
2009,123,25.8,33.1,0
2009,124,26.3,26.6,0
2009,125,26.4,32.5,0
2009,126,27.4,30,0
2009,127,28.8,27.5,0
2009,128,30.4,22.1,0
2009,129,30.5,19,0
2009,130,29.5,21.2,0
2009,131,29.7,22.1,0
2009,132,29.4,17.9,0
2009,133,29,21.6,0
2009,134,29.2,23.6,0
2009,135,29.6,21.7,0
2009,136,30.2,21,0
2009,137,31,26.7,0
2009,138,32.8,23,0
2009,139,32.6,24.7,0
2009,140,30.7,27.4,0
2009,141,25.2,53.2,2.54
2009,142,22.3,70.2,4.57
2009,143,26.4,51.6,0
2009,144,28.4,31.8,0
2009,145,28.4,23,0
2009,146,28.2,25.4,0
2009,147,28,26,0
2009,148,29.1,28.7,0
2009,149,29.6,23.7,0
2009,150,29,19.5,0
2009,151,27.5,28.8,0
2009,152,29.5,20.2,0
2009,153,30.5,19.8,0
2009,154,30.1,20.8,0
2009,155,30.7,19.4,0
2009,156,28.8,19.6,0
2009,157,25.8,21.6,0
2009,158,25.6,25.9,0
2009,159,26.8,24.6,0
2009,160,27.8,23.9,0
2009,161,27.4,29.2,0
2009,162,27.6,23.4,0
2009,163,27.3,22.8,0
2009,164,27.1,23,0
2009,165,27.7,25.2,0
2009,166,28,25.3,0
2009,167,28.3,23.5,0
2009,168,28.7,29.9,0
2009,169,29.1,28.9,0
2009,170,27.5,36.6,0
2009,171,29.3,34.1,0
2009,172,30.1,24.6,0
2009,173,30.7,26.7,0
2009,174,30,27.7,0
2009,175,33.4,25.3,0
2009,176,31,28.5,0
2009,177,31.7,39,0
2009,178,35.3,24.9,0
2009,179,34.8,27.2,0
2009,180,34.6,30.2,0
2009,181,34.5,33.5,0
2009,182,33.2,35.7,0
2009,183,32.2,44.6,0
2009,184,33.7,40.4,0.25
2009,185,32.7,44.4,1.02
2009,186,36.3,22.4,0
2009,187,34.9,24.8,0
2009,188,34.7,35,0
2009,189,35.1,22.4,0
2009,190,33.9,27,0
2009,191,35.4,23,0
2009,192,36.3,20.2,0
2009,193,37.1,20.5,0
2009,194,37.1,25.2,0
2009,195,37,23.9,0
2009,196,35.3,29.3,0
2009,197,35.4,30.9,0
2009,198,36.9,24.3,0
2009,199,36.7,24.5,0
2009,200,36.8,26.3,0
2009,201,35,33.6,0
2009,202,31.7,48.3,0.76
2009,203,33.6,39.7,0
2009,204,34.4,35,0
2009,205,32.3,45,0
2009,206,34.9,36.4,0
2009,207,35.6,36.8,0
2009,208,38,22.6,0
2009,209,37.8,21.6,0
2009,210,35.5,22.9,0
2009,211,33.6,27.4,0
2009,212,34.1,22,0
2009,213,33.8,22.3,0
2009,214,34.8,22.4,0
2009,215,36.3,22.1,0
2009,216,36.7,25.2,0
2009,217,37.6,24.7,0
2009,218,35.5,23.7,0
2009,219,31.1,15,0
2009,220,29,20.2,0
2009,221,29.3,27,0
2009,222,30.6,28.5,0
2009,223,33.2,34.3,0
2009,224,34,34,0
2009,225,28.4,62.8,16.26
2009,226,32.3,39.3,0
2009,227,32,28.7,0
2009,228,30.7,30,0
2009,229,31.1,27.5,0
2009,230,32.2,25,0
2009,231,33.4,29.5,0
2009,232,35.5,25.1,0
2009,233,33.6,36.3,3.3
2009,234,28.6,60.9,0.25
2009,235,31.7,44.9,0
2009,236,31.7,35.8,0
2009,237,32,36.3,0
2009,238,32.6,29,0
2009,239,33.4,26.6,0
2009,240,33.7,27.3,0
2009,241,35.3,23.4,0
2009,242,34,27.4,0
2009,243,33.7,28.5,0
2009,244,32.5,35,0.25
2009,245,33.4,34.2,0
2009,246,33.6,36,1.52
2009,247,31.9,44.4,0
2009,248,26.2,65.2,11.43
2009,249,29.2,53.9,0
2009,250,30.8,44.9,0
2009,251,31.7,40.6,0
2009,252,30.5,40.8,0
2009,253,31.3,36.7,0
2009,254,32,34.3,0
2009,255,32.3,31.3,0
2009,256,32.2,34.3,0
2009,257,30.9,33.5,0
2009,258,29.1,30.1,0
2009,259,27.5,31.9,0
2009,260,28.6,33.7,0
2009,261,29.2,34.3,0
2009,262,30,35.7,0
2009,263,29.6,36.4,0
2009,264,30.7,32.1,0
2009,265,29.5,15.1,0
2009,266,26.4,18.9,0
2009,267,26.3,29.1,0
2009,268,27.6,29,0
2009,269,28.3,30.6,0
2009,270,27.9,30.4,0
2009,271,28.5,25.9,0
2009,272,29.3,24.2,0
2009,273,29,21.8,0
2009,274,22.5,21.6,0
2009,275,22.9,22,0
2009,276,25,34.2,0
2009,277,24.8,47.4,0
2009,278,20.9,29.8,0
2009,279,20.3,30.4,0
2009,280,21,36,0
2009,281,19.7,37.4,0
2009,282,20,30.4,0
2009,283,21.5,30.1,0
2009,284,22.7,31.3,0
2009,285,23.6,46.8,0
2009,286,22,45.8,0
2009,287,21.9,47,0
2009,288,23.3,48.3,0
2009,289,25.3,42.5,0
2009,290,26.8,39.5,0
2009,291,27.5,34,0
2009,292,26.5,34.7,0
2009,293,22.9,28.8,0
2009,294,21.1,36.7,0
2009,295,19.8,42,0
2009,296,20.8,37.7,0
2009,297,20.7,36,0
2009,298,22.3,27.3,0
2009,299,19.5,22.5,0
2009,300,18.9,23.7,0
2009,301,12.8,25.9,0
2009,302,11.2,39.4,0
2009,303,11.7,36.7,0
2009,304,16,42.8,0
2009,305,18.3,45.6,0
2009,306,19.2,42.2,0
2009,307,20.8,41.7,0
2009,308,20.9,41.8,0
2009,309,22.5,37.9,0
2009,310,20.1,44.8,0
2009,311,18.6,50,0
2009,312,18.6,49.1,0
2009,313,19,49.4,0
2009,314,20,47.2,0
2009,315,20.7,46.7,0
2009,316,20.1,46.2,0
2009,317,19.2,42.7,0
2009,318,15.2,55.2,0
2009,319,12.9,53.4,0
2009,320,12.7,34.3,0
2009,321,13.5,40.6,0
2009,322,13.5,40.3,0
2009,323,13.4,43.1,0
2009,324,13.7,44.1,0
2009,325,13.9,42.2,0
2009,326,13.4,47.7,0
2009,327,13.1,47.6,0
2009,328,13.2,39,0
2009,329,13.4,35.8,0
2009,330,15.3,31.5,0
2009,331,15.7,43.5,0
2009,332,15.5,38.7,0
2009,333,12.7,56.7,0
2009,334,12.8,60.3,0
2009,335,12,57,0
2009,336,11.2,54.6,0
2009,337,11.9,42.7,0
2009,338,7.6,25.5,0
2009,339,6.1,45.8,0
2009,340,9.1,52.4,0
2009,341,11.9,75.8,9.4
2009,342,8.2,54,0
2009,343,6.6,61.8,0
2009,344,6.1,66.2,0
2009,345,8,64.4,0
2009,346,10.8,60.9,0
2009,347,11,76.2,0.51
2009,348,10.7,75.9,0
2009,349,10.6,55,0
2009,350,12,51.9,0
2009,351,11.7,57.1,0
2009,352,11.9,54.3,0
2009,353,12.4,49,0
2009,354,12.1,49.9,0
2009,355,12.1,55.7,0
2009,356,10.6,65.7,3.05
2009,357,8.3,59.6,0
2009,358,7.4,68.3,0
2009,359,5.9,60.6,0
2009,360,6.7,53.3,0
2009,361,7.3,49.6,0
2009,362,9.8,44.2,0
2009,363,11.1,41,0
2009,364,10.4,47.1,0
2009,365,9.8,46.2,0
2008,1,11.1,26.3,0
2008,2,15.7,16.5,0
2008,3,14.9,29.5,0
2008,4,14.5,50.5,0
2008,5,14.5,58.9,1.02
2008,6,14,71.5,0.25
2008,7,11.9,81.6,12.19
2008,8,10,75.3,0
2008,9,10.4,73.1,0
2008,10,9.5,73.7,0
2008,11,9.9,68.3,0
2008,12,10.6,60.6,0
2008,13,11.5,52.9,0
2008,14,14.2,26.7,0
2008,15,9.3,45.8,0
2008,16,8.6,45.5,0
2008,17,6.6,21.3,0
2008,18,5.3,42.2,0
2008,19,7,43.1,0
2008,20,7.4,44.4,0
2008,21,8.3,47.3,0
2008,22,9.1,55.2,0
2008,23,10.1,54.1,0
2008,24,10.6,71.9,0.76
2008,25,9.9,74,0
2008,26,11.4,60.8,0
2008,27,12.2,88.9,26.16
2008,28,13.7,71.6,16
2008,29,9.7,48.8,0
2008,30,8.4,55.1,0
2008,31,7.2,33.3,0
2008,32,7.4,52.5,0
2008,33,9.4,55.9,0
2008,34,11.2,59.4,0
2008,35,8.7,73.2,2.79
2008,36,6.2,68.9,0.25
2008,37,6.7,64.2,0
2008,38,8.6,62.5,0
2008,39,10.3,64.6,0
2008,40,12.5,57,0
2008,41,13.6,54.6,0
2008,42,14.1,57.7,0
2008,43,14.4,56.6,0
2008,44,14.3,52.6,0
2008,45,12.8,42.2,0
2008,46,9.5,75,2.03
2008,47,9.8,77.6,0
2008,48,10.4,68.8,0
2008,49,11.7,65.9,0
2008,50,13,62.8,0
2008,51,14.5,57,2.79
2008,52,11.5,66.8,0
2008,53,11.7,69.4,0.51
2008,54,12.7,60.5,0
2008,55,14,56.1,0
2008,56,13.9,58.8,0
2008,57,15.6,46.6,0
2008,58,16.1,41.5,0
2008,59,16.1,45,0
2008,60,17.7,42.6,0
2008,61,17.1,46.6,0
2008,62,14.8,35,0
2008,63,12.8,26.2,0
2008,64,12.5,41.7,0
2008,65,14,32.2,0
2008,66,13.5,20,0
2008,67,13,35.8,0
2008,68,13.9,34.9,0
2008,69,16.2,37.7,0
2008,70,16.3,40.8,0
2008,71,16.9,41.5,0
2008,72,18.5,37.5,0
2008,73,18.5,38.6,0
2008,74,19.5,30.4,0
2008,75,16.8,21.5,0
2008,76,11,43.1,0
2008,77,11.7,54.1,0
2008,78,13.3,48.5,0
2008,79,16.7,36.1,0
2008,80,17.7,35.8,0
2008,81,18.4,35.6,0
2008,82,18.7,33.3,0
2008,83,20.1,21.5,0
2008,84,20.1,31.5,0
2008,85,20.2,33.1,0
2008,86,21,25,0
2008,87,19.9,33.8,0
2008,88,20.3,33.5,0
2008,89,21.4,29.8,0
2008,90,20.4,31.5,0
2008,91,17.2,32.5,0
2008,92,17.7,39.3,0
2008,93,20.5,24.4,0
2008,94,18.8,33.9,0
2008,95,19.1,32.4,0
2008,96,20,23.3,0
2008,97,21.2,27.2,0
2008,98,20.9,31.5,0
2008,99,20.4,27.8,0
2008,100,18.3,23.5,0
2008,101,18.7,23.1,0
2008,102,18.8,24,0
2008,103,19.9,23.1,0
2008,104,22.3,24.7,0
2008,105,23.8,27.7,0
2008,106,24.1,19.4,0
2008,107,21.5,14.9,0
2008,108,17.5,18.8,0
2008,109,19.4,29.5,0
2008,110,21.3,22.4,0
2008,111,20.8,22.9,0
2008,112,19.8,24.1,0
2008,113,20.1,29.4,0
2008,114,22.2,26.7,0
2008,115,22.2,24.4,0
2008,116,21.4,19.6,0
2008,117,23.2,24.3,0
2008,118,24.6,14.8,0
2008,119,24.1,20.7,0
2008,120,25.9,20.5,0
2008,121,24.9,17.1,0
2008,122,22.5,19.4,0
2008,123,20.8,17.8,0
2008,124,21.6,25.7,0
2008,125,24.7,20.2,0
2008,126,24.8,21,0
2008,127,22.4,27.4,0
2008,128,22.9,32.6,0
2008,129,23.4,29.9,0
2008,130,24.9,22.6,0
2008,131,24.5,23.5,0
2008,132,26.2,22,0
2008,133,25.5,17.4,0
2008,134,21,33.9,0
2008,135,21.2,42.2,0
2008,136,24.2,32.3,0
2008,137,26.3,29.8,0
2008,138,27.7,29.9,0
2008,139,29.6,25.6,0
2008,140,32.4,20.4,0
2008,141,33.4,16.7,0
2008,142,28.6,15.9,0
2008,143,18.4,44.1,5.59
2008,144,14.3,73.6,1.78
2008,145,17.3,58.9,0
2008,146,20.4,42,0
2008,147,20.8,40.5,0
2008,148,23.7,34.4,0
2008,149,25.2,25.1,0
2008,150,25.1,28.1,0
2008,151,24.7,30,0
2008,152,26.3,28.7,0
2008,153,27.9,25.8,0
2008,154,29,22.4,0
2008,155,27.5,23.1,0
2008,156,26.9,22.4,0
2008,157,25.3,22.3,0
2008,158,26.2,27.2,0
2008,159,29.6,22.5,0
2008,160,29.6,20.8,0
2008,161,29.6,25.5,0
2008,162,31.3,25,0
2008,163,30.7,18.9,0
2008,164,29,24.6,0
2008,165,30,27.4,0
2008,166,31.7,26.1,0
2008,167,33.6,23.9,0
2008,168,35.6,23.4,0
2008,169,35.1,27,0
2008,170,34.5,23,0
2008,171,32.6,22.3,0
2008,172,33.1,23.3,0
2008,173,34.2,18.5,0
2008,174,35.4,21.2,0
2008,175,34.2,23.7,0
2008,176,33.9,22.5,0
2008,177,32,29.5,0
2008,178,32.6,32.8,0
2008,179,32.9,29.5,0
2008,180,34.7,22.4,0
2008,181,35.8,20.8,0
2008,182,34.7,27.9,0
2008,183,35.2,28.1,0
2008,184,35.1,27.9,0
2008,185,34.3,32.5,0
2008,186,33.7,36.5,0
2008,187,33.3,38.7,0
2008,188,34.9,32.9,0
